<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.09	05:43:00	6342.770	6343.247	6342.353	6342.489	30	0	167
2021.10.09	05:44:00	6342.485	6343.193	6342.446	6343.180	30	0	167
2021.10.09	05:45:00	6342.896	6342.896	6341.840	6342.436	30	0	167
2021.10.09	05:46:00	6342.522	6342.827	6342.091	6342.827	30	0	167
2021.10.09	05:47:00	6343.013	6343.413	6342.463	6342.837	30	0	167
2021.10.09	05:48:00	6342.905	6342.905	6342.258	6342.274	30	0	167
2021.10.09	05:49:00	6342.069	6342.154	6341.522	6342.154	30	0	167
2021.10.09	05:50:00	6341.911	6343.572	6341.911	6343.271	30	0	167
2021.10.09	05:51:00	6343.439	6343.798	6342.635	6343.394	30	0	167
2021.10.09	05:52:00	6343.019	6344.465	6342.760	6344.353	30	0	167
2021.10.09	05:53:00	6344.538	6344.627	6343.715	6343.715	30	0	167
2021.10.09	05:54:00	6343.539	6343.881	6342.925	6343.407	30	0	167
2021.10.09	05:55:00	6343.601	6344.146	6343.413	6343.839	30	0	167
2021.10.09	05:56:00	6343.964	6344.648	6343.667	6344.238	30	0	167
2021.10.09	05:57:00	6344.077	6345.065	6344.077	6344.591	30	0	167
2021.10.09	05:58:00	6344.813	6345.247	6344.448	6345.081	30	0	167
2021.10.09	05:59:00	6345.375	6346.674	6345.252	6346.653	30	0	167
2021.10.09	06:00:00	6346.687	6346.755	6345.540	6345.540	29	0	167
2021.10.09	06:01:00	6345.739	6347.269	6345.739	6346.629	30	0	167
2021.10.09	06:02:00	6346.678	6346.678	6345.440	6345.822	30	0	167
2021.10.09	06:03:00	6345.825	6347.323	6345.819	6347.115	30	0	167
2021.10.09	06:04:00	6347.146	6347.146	6346.180	6346.486	30	0	167
2021.10.09	06:05:00	6346.890	6347.780	6346.850	6347.780	30	0	167
2021.10.09	06:06:00	6347.781	6349.067	6347.299	6349.067	30	0	167
2021.10.09	06:07:00	6349.118	6349.353	6348.020	6348.147	30	0	167
2021.10.09	06:08:00	6348.173	6348.645	6347.966	6348.351	30	0	167
2021.10.09	06:09:00	6348.267	6348.516	6347.481	6348.038	30	0	167
2021.10.09	06:10:00	6348.158	6349.216	6347.959	6348.741	30	0	167
2021.10.09	06:11:00	6348.709	6349.008	6347.943	6348.341	30	0	167
2021.10.09	06:12:00	6348.312	6350.066	6348.312	6349.814	30	0	167
2021.10.09	06:13:00	6350.068	6350.575	6349.473	6350.210	30	0	167
2021.10.09	06:14:00	6350.158	6350.589	6349.805	6350.397	30	0	167
2021.10.09	06:15:00	6350.309	6351.710	6350.202	6351.710	30	0	167
2021.10.09	06:16:00	6351.890	6352.696	6351.885	6352.125	30	0	167
2021.10.09	06:17:00	6352.192	6352.192	6349.888	6349.929	30	0	167
2021.10.09	06:18:00	6349.822	6349.947	6348.863	6349.112	30	0	167
2021.10.09	06:19:00	6349.300	6349.428	6348.037	6348.073	30	0	167
2021.10.09	06:20:00	6347.984	6350.155	6347.649	6350.155	30	0	167
2021.10.09	06:21:00	6350.155	6350.248	6348.711	6348.923	29	0	167
2021.10.09	06:22:00	6348.848	6349.370	6348.024	6348.428	30	0	167
2021.10.09	06:23:00	6348.401	6349.144	6348.273	6349.015	29	0	167
2021.10.09	06:24:00	6348.949	6348.949	6348.092	6348.739	30	0	167
2021.10.09	06:25:00	6348.790	6349.192	6348.688	6348.688	30	0	167
2021.10.09	06:26:00	6348.750	6349.614	6348.428	6348.601	30	0	167
2021.10.09	06:27:00	6348.555	6348.742	6347.633	6347.824	30	0	167
2021.10.09	06:28:00	6348.023	6348.123	6347.135	6347.135	30	0	167
2021.10.09	06:29:00	6347.266	6347.518	6346.546	6347.259	30	0	167
2021.10.09	06:30:00	6347.091	6347.124	6346.631	6346.941	30	0	167
2021.10.09	06:31:00	6346.768	6346.768	6345.285	6345.579	30	0	167
2021.10.09	06:32:00	6345.640	6345.786	6344.173	6344.768	30	0	167
2021.10.09	06:33:00	6344.746	6345.059	6344.007	6344.007	30	0	167
2021.10.09	06:34:00	6343.963	6344.095	6343.357	6343.620	30	0	167
2021.10.09	06:35:00	6343.937	6344.203	6343.480	6343.480	30	0	167
2021.10.09	06:36:00	6343.662	6343.797	6342.887	6342.929	30	0	167
2021.10.09	06:37:00	6342.890	6342.907	6341.530	6342.238	30	0	167
2021.10.09	06:38:00	6342.251	6342.652	6341.041	6341.214	29	0	167
2021.10.09	06:39:00	6341.227	6341.839	6340.635	6341.575	30	0	167
2021.10.09	06:40:00	6341.847	6341.847	6340.209	6340.209	30	0	167
2021.10.09	06:41:00	6340.207	6340.777	6339.133	6339.133	29	0	167
2021.10.09	06:42:00	6339.537	6339.666	6338.372	6338.442	30	0	167
2021.10.09	06:43:00	6338.552	6340.838	6338.552	6340.563	30	0	167
2021.10.09	06:44:00	6340.465	6340.465	6339.329	6339.379	30	0	167
2021.10.09	06:45:00	6339.432	6340.016	6339.210	6339.500	30	0	167
2021.10.09	06:46:00	6339.462	6340.177	6339.328	6339.666	30	0	167
2021.10.09	06:47:00	6339.886	6340.203	6338.804	6339.327	29	0	167
2021.10.09	06:48:00	6339.480	6339.480	6337.769	6337.945	30	0	167
2021.10.09	06:49:00	6337.626	6337.725	6336.554	6336.606	30	0	167
2021.10.09	06:50:00	6336.381	6337.248	6335.923	6336.797	30	0	167
2021.10.09	06:51:00	6336.936	6338.012	6336.411	6338.012	30	0	167
2021.10.09	06:52:00	6337.867	6338.746	6337.635	6338.568	30	0	167
2021.10.09	06:53:00	6338.466	6338.926	6338.351	6338.569	30	0	167
2021.10.09	06:54:00	6338.413	6339.245	6337.862	6337.862	30	0	167
2021.10.09	06:55:00	6337.755	6338.786	6337.430	6338.286	30	0	167
2021.10.09	06:56:00	6338.068	6338.068	6336.228	6336.651	29	0	167
2021.10.09	06:57:00	6336.744	6337.449	6336.607	6337.449	30	0	167
2021.10.09	06:58:00	6337.728	6338.738	6337.560	6337.976	30	0	167
2021.10.09	06:59:00	6337.758	6337.984	6336.786	6337.470	29	0	167
2021.10.09	07:00:00	6337.576	6337.576	6336.267	6336.638	30	0	167
2021.10.09	07:01:00	6336.748	6337.559	6336.610	6336.662	30	0	167
2021.10.09	07:02:00	6336.781	6337.286	6336.632	6337.170	30	0	167
2021.10.09	07:03:00	6337.149	6338.046	6336.466	6338.046	30	0	167
2021.10.09	07:04:00	6338.059	6338.059	6334.916	6335.204	30	0	167
2021.10.09	07:05:00	6335.304	6335.818	6334.893	6335.334	30	0	167
2021.10.09	07:06:00	6335.311	6335.311	6332.811	6332.811	30	0	167
2021.10.09	07:07:00	6332.654	6332.924	6331.470	6332.190	29	0	167
2021.10.09	07:08:00	6332.067	6332.113	6330.513	6330.951	30	0	167
2021.10.09	07:09:00	6331.128	6332.049	6330.759	6331.951	30	0	167
2021.10.09	07:10:00	6331.995	6334.317	6331.995	6334.011	30	0	167
2021.10.09	07:11:00	6333.969	6333.969	6333.108	6333.356	30	0	167
2021.10.09	07:12:00	6333.219	6333.343	6332.183	6332.743	30	0	167
2021.10.09	07:13:00	6332.618	6333.395	6332.618	6333.003	30	0	167
2021.10.09	07:14:00	6332.993	6332.993	6331.938	6331.938	30	0	167
2021.10.09	07:15:00	6332.015	6332.860	6331.821	6332.800	30	0	167
2021.10.09	07:16:00	6333.051	6333.912	6333.051	6333.494	30	0	167
2021.10.09	07:17:00	6333.207	6333.560	6333.142	6333.204	30	0	167
2021.10.09	07:18:00	6333.131	6334.621	6333.131	6334.621	29	0	167
2021.10.09	07:19:00	6334.716	6336.280	6334.695	6336.280	30	0	167
2021.10.09	07:20:00	6336.202	6337.629	6336.120	6336.991	30	0	167
2021.10.09	07:21:00	6337.031	6337.549	6336.754	6337.268	29	0	167
2021.10.09	07:22:00	6337.095	6337.842	6336.607	6336.845	30	0	167
2021.10.09	07:23:00	6336.827	6336.895	6335.820	6335.820	30	0	167
2021.10.09	07:24:00	6335.895	6335.970	6334.578	6335.826	30	0	167
2021.10.09	07:25:00	6336.007	6336.610	6335.450	6336.511	30	0	167
2021.10.09	07:26:00	6336.376	6337.730	6336.225	6337.477	30	0	167
2021.10.09	07:27:00	6337.530	6337.996	6336.666	6336.686	30	0	167
2021.10.09	07:28:00	6336.939	6336.939	6333.766	6333.843	30	0	167
2021.10.09	07:29:00	6333.882	6334.978	6333.882	6334.653	30	0	167
2021.10.09	07:30:00	6334.781	6335.528	6334.353	6334.495	30	0	167
2021.10.09	07:31:00	6334.531	6334.621	6333.706	6333.884	30	0	167
2021.10.09	07:32:00	6334.175	6334.758	6333.746	6334.557	30	0	167
2021.10.09	07:33:00	6334.439	6336.293	6334.439	6335.863	30	0	167
2021.10.09	07:34:00	6336.056	6336.056	6334.618	6335.666	30	0	167
2021.10.09	07:35:00	6335.538	6336.213	6335.460	6336.009	30	0	167
2021.10.09	07:36:00	6335.572	6335.848	6334.937	6335.434	30	0	167
2021.10.09	07:37:00	6335.630	6336.514	6335.551	6336.514	30	0	167
2021.10.09	07:38:00	6336.376	6336.890	6335.801	6335.823	30	0	167
2021.10.09	07:39:00	6336.108	6336.957	6335.891	6336.548	30	0	167
2021.10.09	07:40:00	6336.594	6337.831	6336.594	6337.350	30	0	167
2021.10.09	07:41:00	6337.187	6337.976	6336.179	6336.179	30	0	167
2021.10.09	07:42:00	6336.267	6337.081	6336.027	6336.692	30	0	167
2021.10.09	07:43:00	6336.791	6337.773	6336.791	6337.773	30	0	167
2021.10.09	07:44:00	6337.790	6338.065	6337.138	6337.997	30	0	167
2021.10.09	07:45:00	6338.109	6339.085	6337.921	6338.917	30	0	167
2021.10.09	07:46:00	6338.709	6339.799	6338.318	6339.799	30	0	167
2021.10.09	07:47:00	6339.811	6341.250	6339.811	6340.859	30	0	167
2021.10.09	07:48:00	6340.900	6341.336	6339.432	6339.538	30	0	167
2021.10.09	07:49:00	6339.620	6340.253	6339.397	6339.866	30	0	167
2021.10.09	07:50:00	6339.791	6339.824	6339.080	6339.424	29	0	167
2021.10.09	07:51:00	6339.168	6340.559	6339.138	6339.793	30	0	167
2021.10.09	07:52:00	6339.874	6339.907	6338.970	6339.290	30	0	167
2021.10.09	07:53:00	6339.284	6339.681	6339.179	6339.444	30	0	167
2021.10.09	07:54:00	6339.317	6340.664	6339.094	6340.664	30	0	167
2021.10.09	07:55:00	6340.815	6341.162	6340.292	6341.009	30	0	167
2021.10.09	07:56:00	6341.075	6341.705	6341.002	6341.351	29	0	167
2021.10.09	07:57:00	6341.440	6341.457	6339.765	6339.934	30	0	167
2021.10.09	07:58:00	6339.654	6341.112	6339.562	6340.471	30	0	167
2021.10.09	07:59:00	6340.418	6341.339	6340.061	6341.069	30	0	167
2021.10.09	08:00:00	6340.779	6340.901	6339.841	6339.849	30	0	167
2021.10.09	08:01:00	6339.853	6340.536	6339.639	6339.639	30	0	167
2021.10.09	08:02:00	6340.042	6341.318	6339.979	6341.275	30	0	167
2021.10.09	08:03:00	6341.373	6342.637	6340.701	6342.399	30	0	167
2021.10.09	08:04:00	6342.214	6342.279	6340.806	6340.818	30	0	167
2021.10.09	08:05:00	6340.882	6341.734	6340.705	6340.705	30	0	167
2021.10.09	08:06:00	6340.873	6340.888	6340.163	6340.888	30	0	167
2021.10.09	08:07:00	6340.726	6340.805	6339.998	6340.652	30	0	167
2021.10.09	08:08:00	6340.585	6340.952	6340.385	6340.792	30	0	167
2021.10.09	08:09:00	6341.010	6341.228	6339.035	6339.035	30	0	167
2021.10.09	08:10:00	6338.912	6340.833	6338.719	6340.318	30	0	167
2021.10.09	08:11:00	6340.214	6340.429	6339.526	6339.602	29	0	167
2021.10.09	08:12:00	6339.400	6340.150	6338.639	6338.639	30	0	167
2021.10.09	08:13:00	6338.629	6340.064	6337.923	6339.798	30	0	167
2021.10.09	08:14:00	6340.016	6340.697	6339.291	6339.688	30	0	167
2021.10.09	08:15:00	6339.391	6340.268	6339.362	6339.434	30	0	167
2021.10.09	08:16:00	6339.346	6339.979	6339.277	6339.812	30	0	167
2021.10.09	08:17:00	6339.749	6340.362	6339.316	6339.316	30	0	167
2021.10.09	08:18:00	6339.046	6339.794	6338.997	6339.354	30	0	167
2021.10.09	08:19:00	6339.455	6339.675	6338.969	6339.593	30	0	167
2021.10.09	08:20:00	6339.721	6341.294	6339.721	6340.983	30	0	167
2021.10.09	08:21:00	6340.958	6341.383	6340.202	6340.202	30	0	167
2021.10.09	08:22:00	6340.113	6340.480	6339.766	6340.000	30	0	167
2021.10.09	08:23:00	6339.814	6340.672	6339.435	6340.135	30	0	167
2021.10.09	08:24:00	6339.980	6340.391	6339.124	6340.028	30	0	167
2021.10.09	08:25:00	6340.122	6342.426	6340.108	6342.407	30	0	167
2021.10.09	08:26:00	6342.365	6342.750	6341.467	6342.244	30	0	167
2021.10.09	08:27:00	6342.289	6343.049	6341.946	6341.946	30	0	167
2021.10.09	08:28:00	6341.850	6341.850	6340.993	6340.993	30	0	167
2021.10.09	08:29:00	6341.090	6341.090	6338.879	6338.928	30	0	167
2021.10.09	08:30:00	6339.103	6340.116	6339.020	6340.116	30	0	167
2021.10.09	08:31:00	6340.077	6340.341	6339.312	6339.312	30	0	167
2021.10.09	08:32:00	6339.242	6339.582	6338.420	6338.782	30	0	167
2021.10.09	08:33:00	6338.687	6339.390	6338.565	6339.116	30	0	167
2021.10.09	08:34:00	6339.029	6339.119	6337.897	6338.918	30	0	167
2021.10.09	08:35:00	6339.036	6340.013	6338.532	6340.013	30	0	167
2021.10.09	08:36:00	6340.034	6340.164	6339.195	6339.195	30	0	167
2021.10.09	08:37:00	6338.976	6339.588	6338.690	6339.588	30	0	167
2021.10.09	08:38:00	6339.762	6339.955	6338.852	6338.852	30	0	167
2021.10.09	08:39:00	6338.979	6338.996	6337.588	6337.672	30	0	167
2021.10.09	08:40:00	6337.822	6337.911	6336.601	6336.601	30	0	167
2021.10.09	08:41:00	6336.520	6336.599	6335.815	6336.060	30	0	167
2021.10.09	08:42:00	6335.937	6335.937	6334.893	6335.422	30	0	167
2021.10.09	08:43:00	6335.605	6337.181	6335.605	6337.181	30	0	167
2021.10.09	08:44:00	6337.127	6337.686	6336.537	6336.662	29	0	167
2021.10.09	08:45:00	6336.691	6337.639	6336.691	6336.836	30	0	167
2021.10.09	08:46:00	6336.872	6337.744	6336.619	6337.612	30	0	167
2021.10.09	08:47:00	6337.771	6338.098	6337.026	6337.089	30	0	167
2021.10.09	08:48:00	6337.100	6339.151	6336.960	6338.830	30	0	167
2021.10.09	08:49:00	6338.697	6339.033	6338.117	6338.387	29	0	167
2021.10.09	08:50:00	6338.361	6338.361	6336.982	6336.982	29	0	167
2021.10.09	08:51:00	6336.996	6337.483	6336.497	6336.915	30	0	167
2021.10.09	08:52:00	6336.763	6337.172	6336.065	6336.201	30	0	167
2021.10.09	08:53:00	6336.218	6336.780	6336.027	6336.438	30	0	167
2021.10.09	08:54:00	6336.346	6336.346	6335.083	6335.666	30	0	167
2021.10.09	08:55:00	6335.665	6336.999	6335.596	6336.999	30	0	167
2021.10.09	08:56:00	6336.921	6337.014	6335.272	6335.340	30	0	167
2021.10.09	08:57:00	6335.338	6335.526	6333.697	6333.901	30	0	167
2021.10.09	08:58:00	6333.838	6333.918	6332.629	6332.972	30	0	167
2021.10.09	08:59:00	6332.971	6334.344	6332.812	6334.059	30	0	167
2021.10.09	09:00:00	6334.154	6334.192	6333.613	6333.840	30	0	167
2021.10.09	09:01:00	6333.734	6334.381	6333.081	6333.966	30	0	167
2021.10.09	09:02:00	6334.009	6335.064	6333.937	6335.036	30	0	167
2021.10.09	09:03:00	6334.850	6335.078	6334.198	6334.306	30	0	167
2021.10.09	09:04:00	6334.565	6335.360	6334.141	6334.234	30	0	167
2021.10.09	09:05:00	6334.341	6335.705	6333.988	6335.281	30	0	167
2021.10.09	09:06:00	6335.084	6335.215	6333.863	6334.222	30	0	167
2021.10.09	09:07:00	6334.278	6335.771	6334.278	6335.729	30	0	167
2021.10.09	09:08:00	6335.708	6336.025	6334.857	6335.323	30	0	167
2021.10.09	09:09:00	6335.184	6335.445	6334.211	6334.367	30	0	167
2021.10.09	09:10:00	6334.461	6334.490	6333.774	6334.033	30	0	167
2021.10.09	09:11:00	6334.210	6334.518	6333.474	6334.229	30	0	167
2021.10.09	09:12:00	6334.422	6334.612	6334.040	6334.152	30	0	167
2021.10.09	09:13:00	6334.312	6334.512	6333.877	6333.877	30	0	167
2021.10.09	09:14:00	6333.968	6334.023	6332.876	6333.710	30	0	167
2021.10.09	09:15:00	6333.784	6334.501	6333.484	6334.501	30	0	167
2021.10.09	09:16:00	6334.501	6335.502	6334.187	6335.502	30	0	167
2021.10.09	09:17:00	6335.689	6336.972	6335.689	6336.910	30	0	167
2021.10.09	09:18:00	6336.764	6336.764	6335.450	6335.581	30	0	167
2021.10.09	09:19:00	6335.727	6335.859	6334.841	6335.058	30	0	167
2021.10.09	09:20:00	6335.014	6335.989	6334.785	6335.580	30	0	167
2021.10.09	09:21:00	6336.017	6336.017	6335.202	6335.458	30	0	167
2021.10.09	09:22:00	6335.788	6336.441	6335.581	6336.263	30	0	167
2021.10.09	09:23:00	6336.423	6336.500	6334.286	6334.366	30	0	167
2021.10.09	09:24:00	6334.301	6336.094	6334.255	6336.025	30	0	167
2021.10.09	09:25:00	6335.916	6336.618	6335.916	6336.618	30	0	167
2021.10.09	09:26:00	6336.640	6336.666	6335.442	6335.442	30	0	167
2021.10.09	09:27:00	6335.034	6335.918	6334.840	6335.782	30	0	167
2021.10.09	09:28:00	6335.639	6336.335	6335.256	6336.335	30	0	167
2021.10.09	09:29:00	6336.361	6336.808	6335.813	6336.802	30	0	167
2021.10.09	09:30:00	6337.026	6338.282	6336.850	6338.133	30	0	167
2021.10.09	09:31:00	6337.811	6339.736	6337.811	6339.643	30	0	167
2021.10.09	09:32:00	6339.218	6339.288	6338.068	6338.457	30	0	167
2021.10.09	09:33:00	6338.573	6338.573	6337.405	6337.636	30	0	167
2021.10.09	09:34:00	6337.718	6338.148	6337.215	6338.148	30	0	167
2021.10.09	09:35:00	6338.464	6339.248	6338.419	6339.033	30	0	167
2021.10.09	09:36:00	6338.968	6339.716	6337.979	6339.716	30	0	167
2021.10.09	09:37:00	6339.987	6339.987	6339.178	6339.335	30	0	167
2021.10.09	09:38:00	6339.245	6339.623	6339.057	6339.442	30	0	167
2021.10.09	09:39:00	6339.385	6340.275	6339.203	6340.026	30	0	167
2021.10.09	09:40:00	6339.829	6341.442	6339.829	6341.442	30	0	167
2021.10.09	09:41:00	6341.419	6341.419	6339.961	6340.648	30	0	167
2021.10.09	09:42:00	6340.828	6341.599	6340.459	6341.379	30	0	167
2021.10.09	09:43:00	6341.394	6342.303	6341.359	6341.617	30	0	167
2021.10.09	09:44:00	6341.625	6343.101	6341.625	6342.464	30	0	167
2021.10.09	09:45:00	6342.526	6342.722	6341.670	6342.600	30	0	167
2021.10.09	09:46:00	6342.704	6342.770	6341.108	6341.108	30	0	167
2021.10.09	09:47:00	6340.762	6341.130	6340.293	6340.421	30	0	167
2021.10.09	09:48:00	6340.442	6341.116	6340.197	6340.666	30	0	167
2021.10.09	09:49:00	6340.763	6342.903	6340.763	6342.903	30	0	167
2021.10.09	09:50:00	6342.822	6343.335	6342.226	6342.319	30	0	167
2021.10.09	09:51:00	6342.615	6344.017	6342.331	6343.859	30	0	167
2021.10.09	09:52:00	6343.945	6343.945	6343.157	6343.218	12	0	167
